Date,Time,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Vehicle_State_Code,Vehicle_Plate_Number.2,Fraud_indicator,Fraud in Amount
3/27/2023,16:45:00,Car,FTG-188-VFR-872,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",97,KA,41AB1345,Not Fraud,0
3/29/2023,02:50:00,Truck,FTG-200-QAZ-214,C-103,Regular,Large,350,100,"13.059816123454882, 77.77068662374292",81,KA,47EF0122,Fraud,250
3/30/2023,07:30:00,Van,FTG-201-XYZ-982,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",64,KA,50GH4562,Not Fraud,0
01-01-2023,08:15:00,Sedan,FTG-212-ABC-657,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",93,KA,53IJ8908,Not Fraud,0
01-02-2023,12:45:00,SUV,FTG-203-PQR-323,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",57,KA,56KL2342,Fraud,60
01-03-2023,16:30:00,Bus ,FTG-204-WEF-098,C-103,Regular,Large,350,100,"13.059816123454882, 77.77068662374292",86,KA,59MN6782,Fraud,250
01-04-2023,22:10:00,Car,FTG-205-LMN-758,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",55,KA,02WX5678,Not Fraud,0
01-06-2023,11:20:00,Truck,FTG-217-JKL-104,C-103,Express,Large,350,90,"13.059816123454882, 77.77068662374292",63,KA,08AB3456,Fraud,260
01-07-2023,14:55:00,Van,FTG-211-UVW-877,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",90,KA,11CD6589,Fraud,20
01-08-2023,18:25:00,Sedan,FTG-109-RST-539,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",48,KA,14EF0423,Not Fraud,0
01-09-2023,02:05:00,SUV,FTG-210-MNO-112,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",76,KA,17GH4557,Not Fraud,0
01-10-2023,06:35:00,Bus ,FTG-211-QQE-888,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",58,KA,20IJ8801,Not Fraud,0
01-11-2023,10:00:00,Car,FTG-212-ZXC-557,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",87,KA,23KL1345,Fraud,120
1/13/2023,20:15:00,Truck,FTG-214-KJH-890,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",94,KA,29OP0223,Fraud,230
1/14/2023,01:55:00,Van,FTG-215-DCV-751,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,KA,32QR4467,Not Fraud,0
1/15/2023,07:30:00,Sedan,FTG-216-NBH-443,A-101,Regular,Medium,160,60,"13.059816123454882, 77.77068662374292",89,KA,35ST8801,Fraud,100
1/16/2023,12:10:00,SUV,FTG-237-LKI-106,B-102,Express,Large,180,140,"13.059816123454882, 77.77068662374292",52,KA,38UV2245,Fraud,40
1/17/2023,17:45:00,Bus ,FTG-238-UYT-856,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",79,KA,41WX6689,Not Fraud,0
1/18/2023,22:20:00,Car,FTG-229-FRD-542,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",66,KA,44YZ0223,Not Fraud,0
1/20/2023,08:30:00,Truck,FTG-211-BVC-982,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",44,KA,50CD6689,Not Fraud,0
1/21/2023,13:10:00,Van,FTG-212-XSW-624,B-102,Regular,Medium,140,100,"13.059816123454882, 77.77068662374292",78,KA,53EF0223,Fraud,40
1/22/2023,16:45:00,Sedan,FTG-213-NMK-322,A-101,Express,Medium,160,60,"13.059816123454882, 77.77068662374292",61,KA,56GH4367,Fraud,100
1/23/2023,22:25:00,SUV,FTG-414-CDE-093,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",85,KA,59IJ8801,Not Fraud,0
1/24/2023,02:55:00,Bus ,FTG-215-VBN-764,C-103,Express,Large,350,100,"13.059816123454882, 77.77068662374292",49,KA,62KL2245,Fraud,250
1/25/2023,07:35:00,Car,FTG-216-PLM-431,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",74,KA,65MN6689,Not Fraud,0
1/27/2023,15:45:00,Truck,FTG-218-WSX-816,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,KA,71QR4467,Not Fraud,0
1/28/2023,21:25:00,Van,FTG-119-QAZ-541,B-102,Express,Medium,140,90,"13.059816123454882, 77.77068662374292",57,KA,74ST8801,Fraud,50
1/29/2023,03:05:00,Sedan,FTG-210-LPO-211,A-101,Regular,Medium,160,60,"13.059816123454882, 77.77068662374292",83,KA,77UV2245,Fraud,100
1/30/2023,07:35:00,SUV,FTG-211-ZAS-917,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",68,KA,80WX6779,Not Fraud,0
1/31/2023,11:10:00,Bus ,FTG-922-IXC-655,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",96,KA,83YZ0113,Not Fraud,0
02-01-2023,16:50:00,Car,FTG-233-JOP-311,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",46,KA,86AB2345,Not Fraud,0
02-03-2023,03:05:00,Truck,FTG-215-EDC-715,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",60,KA,92EF0123,Not Fraud,0
02-04-2023,08:40:00,Van,FTG-216-OKM-412,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",88,KA,95GH4567,Not Fraud,0
02-05-2023,13:20:00,Sedan,FTG-217-NJI-119,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",53,KA,98IJ8901,Not Fraud,0
02-06-2023,18:55:00,SUV,FTG-218-LKJ-875,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",77,KA,01KL2343,Not Fraud,0
02-07-2023,23:30:00,Bus ,FTG-359-UTY-543,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",64,KA,04MN6779,Not Fraud,0
02-08-2023,05:10:00,Car,FTG-220-POU-211,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",91,KA,07OP1123,Not Fraud,0
02-10-2023,14:20:00,Truck,FTG-212-VBN-651,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",75,KA,13ST8911,Not Fraud,0
02-11-2023,17:55:00,Van,FTG-223-QWE-322,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",59,KA,16UV2145,Not Fraud,0
02-12-2023,23:35:00,Sedan,FTG-224-MKH-091,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",84,KA,19WX6089,Fraud,20
2/13/2023,04:05:00,SUV,FTG-225-DCF-763,B-102,Express,Large,180,100,"13.059816123454882, 77.77068662374292",66,KA,22YZ0023,Fraud,80
2/14/2023,08:45:00,Bus ,FTG-246-POI-415,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",93,KA,25AB2845,Not Fraud,0
2/15/2023,13:20:00,Car,FTG-247-XCV-111,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",45,KA,28CD6989,Not Fraud,0
2/17/2023,22:35:00,Truck,FTG-249-RFD-141,C-103,Express,Large,350,160,"13.059816123454882, 77.77068662374292",62,KA,34GH4467,Fraud,190
2/18/2023,04:15:00,Van,FTG-250-HGT-111,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",86,KA,37IJ8801,Fraud,20
2/19/2023,08:45:00,Sedan,FTG-251-YUI-181,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",51,KA,40KL1345,Not Fraud,0
2/20/2023,13:25:00,SUV,FTG-252-BVC-151,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",73,KA,43MN6689,Fraud,20
2/21/2023,18:00:00,Bus ,FTG-253-NBH-125,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",56,KA,46OP1223,Not Fraud,0
2/22/2023,22:35:00,Car,FTG-254-KJH-191,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,KA,49QR2567,Not Fraud,0
2/24/2023,08:50:00,Truck,FTG-256-LMK-133,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",97,KA,55UV2145,Not Fraud,0
2/25/2023,13:30:00,Van,FTG-257-PLN-118,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",47,KA,58WX6589,Not Fraud,0
2/26/2023,18:05:00,Sedan,FTG-258-VFR-178,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",84,KA,61YZ1123,Not Fraud,0
2/27/2023,23:40:00,SUV,FTG-259-WSX-148,B-102,Express,Large,180,100,"13.059816123454882, 77.77068662374292",65,KA,64AB1345,Fraud,80
2/28/2023,05:20:00,Bus ,FTG-260-QAZ-115,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,KA,67CD6189,Not Fraud,0
03-01-2023,09:50:00,Car,FTG-261-POU-918,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",53,KA,70EF0223,Not Fraud,0
03-03-2023,18:05:00,Truck,FTG-263-ZXC-318,C-103,Express,Large,350,100,"13.059816123454882, 77.77068662374292",61,KA,76IJ8101,Fraud,250
03-04-2023,23:45:00,Van,FTG-264-OKM-196,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",89,KA,79KL2145,Not Fraud,0
03-05-2023,03:15:00,Sedan,FTG-265-LKJ-766,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",44,KA,82MN6189,Not Fraud,0
03-06-2023,07:55:00,SUV,FTG-266-HGT-437,B-102,Regular,Large,180,140,"13.059816123454882, 77.77068662374292",78,KA,85OP0113,Fraud,40
03-07-2023,12:30:00,Bus ,FTG-267-MKF-105,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",67,KA,88QR4167,Not Fraud,0
03-08-2023,16:05:00,Car,FTG-268-DCV-877,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",95,KA,91ST8903,Not Fraud,0
03-10-2023,03:25:00,Truck,FTG-053-PQR-787,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,KA,97WX6719,Not Fraud,0
03-11-2023,08:55:00,Van,FTG-011-MNO-097,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",62,KA,02YZ1123,Not Fraud,0
03-12-2023,13:35:00,Sedan,FTG-077-LKI-986,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",87,KA,05AB2315,Not Fraud,0
3/13/2023,18:10:00,SUV,FTG-124-CDE-877,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",47,KA,08CD6189,Not Fraud,0
3/14/2023,23:50:00,Bus ,FTG-131-ZAS-763,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,KA,11EF0223,Not Fraud,0
3/15/2023,05:30:00,Car,FTG-138-LKJ-657,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",68,KA,14GH4367,Not Fraud,0
3/17/2023,14:45:00,Truck,FTG-042-BVC-437,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,20KL2145,Not Fraud,0
3/18/2023,19:20:00,Van,FTG-049-WSX-326,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",82,KA,23MN6189,Not Fraud,0
3/19/2023,00:55:00,Sedan,FTG-056-HGT-215,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",56,KA,26OP0023,Not Fraud,0
3/20/2023,06:35:00,SUV,FTG-063-KJH-104,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",84,KA,29QR4562,Not Fraud,0
3/21/2023,11:05:00,Bus ,FTG-081-TGB-048,C-103,Express,Large,350,120,"13.059816123454882, 77.77068662374292",69,KA,32ST1901,Fraud,230
3/22/2023,15:40:00,Car,FTG-077-HGT-985,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",94,KA,35UV2145,Not Fraud,0
3/24/2023,02:00:00,Truck,FTG-101-XYZ-984,C-103,Regular,Large,350,100,"13.059816123454882, 77.77068662374292",76,KA,41YZ0023,Fraud,250
3/25/2023,06:30:00,Van,FTG-108-UVW-885,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",63,KA,44AB2145,Fraud,20
3/26/2023,11:05:00,Sedan,FTG-115-DCV-774,A-101,Regular,Medium,160,90,"13.059816123454882, 77.77068662374292",88,KA,47CD6389,Fraud,70
3/27/2023,16:45:00,SUV,FTG-122-XSW-643,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",74,KA,50EF0113,Fraud,60
3/28/2023,21:20:00,Bus ,FTG-129-QAZ-433,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",96,KA,53GH4167,Not Fraud,0
3/29/2023,02:50:00,Car,FTG-136-OKM-434,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",61,KA,56IJ8101,Not Fraud,0
3/31/2023,12:05:00,Truck,FTG-120-HGT-213,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,62MN6782,Not Fraud,0
04-01-2023,16:40:00,Van,FTG-157-PLN-193,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",79,KA,02YZ6789,Not Fraud,0
04-02-2023,22:20:00,Sedan,FTG-134-OKM-093,A-101,Express,Medium,160,120,"13.059816123454882, 77.77068662374292",66,KA,05AB0223,Fraud,40
04-03-2023,03:00:00,SUV,FTG-141-WSX-983,B-102,Regular,Large,180,90,"13.059816123454882, 77.77068662374292",90,KA,08CD4467,Fraud,90
04-04-2023,07:30:00,Bus ,FTG-148-NJH-846,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",48,KA,11EF8801,Not Fraud,0
04-05-2023,12:05:00,Car,FTG-145-ZXC-763,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",77,KA,14GH2345,Not Fraud,0
04-07-2023,21:20:00,Truck,FTG-189-WSX-533,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",83,KA,20KL0113,Not Fraud,0
04-08-2023,02:55:00,Van,FTG-206-GHI-334,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,KA,23MN4557,Not Fraud,0
04-09-2023,06:30:00,Sedan,FTG-213-POI-332,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",97,KA,26OP8801,Not Fraud,0
04-10-2023,11:10:00,SUV,FTG-210-TYU-230,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",46,KA,29QR2245,Not Fraud,0
04-11-2023,15:50:00,Bus ,FTG-217-HGT-149,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",81,KA,32ST6689,Not Fraud,0
04-12-2023,20:25:00,Car,FTG-234-RFV-038,A-101,Express,Small,120,0,"13.059816123454882, 77.77068662374292",64,KA,35UV0122,Fraud,120
4/14/2023,06:40:00,Truck,FTG-248-JKL-173,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",57,KA,41YZ8901,Not Fraud,0
4/15/2023,11:15:00,Van,FTG-255-EDC-162,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,KA,44AB2315,Not Fraud,0
4/16/2023,15:50:00,Sedan,FTG-262-NJH-153,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",55,KA,47CD6779,Not Fraud,0
4/17/2023,21:30:00,SUV,FTG-269-NBH-542,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",82,KA,50EF0163,Not Fraud,0
4/18/2023,03:10:00,Bus ,FTG-309-RST-533,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,KA,53GH4547,Not Fraud,0
4/19/2023,07:40:00,Car,FTG-310-MNO-212,A-101,Regular,Small,120,90,"13.059816123454882, 77.77068662374292",90,KA,56IJ8991,Fraud,30
4/21/2023,16:55:00,Truck,FTG-035-DCF-542,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,KA,62MN6799,Not Fraud,0
4/22/2023,22:35:00,Van,FTG-084-KJH-872,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",58,KA,65OP0923,Not Fraud,0
4/23/2023,04:15:00,Sedan,FTG-123-QWE-324,A-101,Regular,Medium,160,90,"13.059816123454882, 77.77068662374292",87,KA,68QR4967,Fraud,70
4/24/2023,08:50:00,SUV,FTG-182-BVC-652,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",67,KA,71ST8991,Not Fraud,0
4/25/2023,13:30:00,Bus ,FTG-211-ZXC-937,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",94,KA,74UV2395,Not Fraud,0
4/26/2023,18:05:00,Car,FTG-311-QWE-983,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",71,KA,77WX6779,Not Fraud,0
4/28/2023,05:20:00,Truck,FTG-319-FRD-512,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,83AB2315,Not Fraud,0
4/29/2023,09:50:00,Van,FTG-320-TYU-222,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",79,KA,86CD6779,Not Fraud,0
4/30/2023,14:30:00,Sedan,FTG-321-BVC-972,A-101,Express,Medium,160,100,"13.059816123454882, 77.77068662374292",66,KA,89EF0113,Fraud,60
05-01-2023,18:05:00,SUV,FTG-322-XSW-642,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",95,KA,92GH4547,Not Fraud,0
05-02-2023,23:45:00,Bus ,FTG-323-NMK-331,C-103,Express,Large,350,100,"13.059816123454882, 77.77068662374292",44,KA,95IJ8981,Fraud,250
05-03-2023,03:15:00,Car,FTG-324-CDE-092,A-101,Regular,Small,120,180,"13.059816123454882, 77.77068662374292",78,KA,98KL2445,Fraud,-60
05-05-2023,12:30:00,Truck,FTG-326-PLM-133,C-103,Regular,Large,350,160,"13.059816123454882, 77.77068662374292",85,KA,04OP0113,Fraud,190
05-06-2023,16:05:00,Van,FTG-327-HGT-112,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",49,KA,07QR4517,Fraud,20
05-07-2023,21:45:00,Sedan,FTG-328-WSX-852,A-101,Regular,Medium,160,120,"13.059816123454882, 77.77068662374292",74,KA,10ST8961,Fraud,40
05-08-2023,03:25:00,SUV,FTG-329-QAZ-522,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",69,KA,13UV2395,Fraud,60
05-09-2023,08:55:00,Bus ,FTG-330-LPO-230,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,KA,16WX6389,Not Fraud,0
05-10-2023,13:35:00,Car,FTG-331-ZAS-995,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",57,KA,19YZ0133,Not Fraud,0
05-12-2023,23:50:00,Truck,FTG-333-JOP-312,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",68,KA,25CD6749,Not Fraud,0
5/13/2023,05:30:00,Van,FTG-334-RFV-072,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",96,KA,28EF0143,Not Fraud,0
5/14/2023,10:05:00,Sedan,FTG-335-EDC-752,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",46,KA,31GH4547,Not Fraud,0
5/15/2023,14:45:00,SUV,FTG-336-OKM-414,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",81,KA,34IJ8911,Not Fraud,0
5/16/2023,19:20:00,Bus ,FTG-337-NJI-139,C-103,Express,Large,350,90,"13.059816123454882, 77.77068662374292",60,KA,37KL2315,Fraud,260
5/17/2023,00:55:00,Car,FTG-338-LKJ-864,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",88,KA,40MN6739,Not Fraud,0
5/19/2023,11:05:00,Truck,FTG-340-POU-213,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",77,KA,46QR4557,Fraud,230
5/20/2023,15:40:00,Van,FTG-341-ZXC-915,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",64,KA,49ST8911,Not Fraud,0
5/21/2023,21:20:00,Sedan,FTG-342-VBN-613,A-101,Regular,Medium,160,100,"13.059816123454882, 77.77068662374292",91,KA,52UV2335,Fraud,60
5/22/2023,02:00:00,SUV,FTG-343-QWE-323,B-102,Express,Large,180,90,"13.059816123454882, 77.77068662374292",50,KA,55WX6779,Fraud,90
5/23/2023,06:30:00,Bus ,FTG-344-MKH-028,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",75,KA,58YZ0112,Fraud,230
5/24/2023,11:05:00,Car,FTG-345-DCF-754,A-101,Express,Small,120,90,"13.059816123454882, 77.77068662374292",59,KA,61AB2315,Fraud,30
5/26/2023,21:20:00,Truck,FTG-347-XCV-195,C-103,Express,Large,350,60,"13.059816123454882, 77.77068662374292",66,KA,67EF0113,Fraud,290
5/27/2023,02:50:00,Van,FTG-348-JKL-895,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",93,KA,70GH4587,Not Fraud,0
5/28/2023,07:30:00,Sedan,FTG-349-RFD-553,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",45,KA,73IJ8981,Not Fraud,0
5/29/2023,12:05:00,SUV,FTG-210-JKL-480,B-102,Regular,Large,180,120,"13.059816123454882, 77.77068662374292",80,KA,76KL2145,Fraud,60
5/30/2023,16:40:00,Bus ,FTG-351-YUI-937,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,KA,79MN6189,Not Fraud,0
5/31/2023,22:20:00,Car,FTG-352-BVC-695,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",86,KA,82OP0223,Not Fraud,0
06-02-2023,07:30:00,Truck,FTG-354-KJH-095,C-103,Regular,Large,350,100,"13.059816123454882, 77.77068662374292",73,KA,88ST8101,Fraud,250
06-03-2023,12:05:00,Van,FTG-355-EDC-794,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",56,KA,91UV2145,Not Fraud,0
06-04-2023,15:40:00,Sedan,FTG-356-LMK-491,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",82,KA,94WX6189,Not Fraud,0
06-05-2023,21:20:00,SUV,FTG-590-PQR-125,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",70,KA,97YZ0113,Not Fraud,0
06-06-2023,02:55:00,Bus ,FTG-358-VFR-836,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",97,KA,02AB2145,Fraud,230
06-07-2023,06:30:00,Car,FTG-359-WSX-591,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",47,KA,05CD6189,Not Fraud,0
06-09-2023,15:50:00,Truck,FTG-361-POU-995,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",65,KA,11GH4167,Not Fraud,0
06-10-2023,20:25:00,Van,FTG-362-NJH-695,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",92,KA,14IJ8101,Not Fraud,0
06-11-2023,01:00:00,Sedan,FTG-363-ZXC-392,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",53,KA,17KL2145,Not Fraud,0
06-12-2023,06:40:00,SUV,FTG-364-OKM-082,B-102,Regular,Large,180,140,"13.059816123454882, 77.77068662374292",79,KA,20MN6189,Fraud,40
6/13/2023,11:15:00,Bus ,FTG-365-LKJ-735,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",61,KA,23OP0113,Not Fraud,0
6/14/2023,15:50:00,Car,FTG-760-XYZ-890,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",89,KA,26QR4517,Fraud,120
6/16/2023,03:10:00,Truck,FTG-368-DCV-892,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",78,KA,32UV2145,Not Fraud,0
6/17/2023,07:40:00,Van,FTG-369-NBH-592,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",67,KA,35WX6189,Not Fraud,0
6/18/2023,12:20:00,Sedan,FTG-370-POI-291,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",95,KA,38YZ0113,Fraud,20
6/19/2023,16:55:00,SUV,FTG-371-WSX-991,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",55,KA,41AB2145,Not Fraud,0
6/20/2023,22:35:00,Bus ,FTG-372-QAZ-624,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,KA,44CD6719,Not Fraud,0
6/21/2023,04:15:00,Car,FTG-373-KJH-397,A-101,Express,Small,120,90,"13.059816123454882, 77.77068662374292",62,KA,47EF0153,Fraud,30
01-01-2023,08:15:00,Truck,FTG-318-UYT-875,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",47,KA,53IJ8901,Not Fraud,0
01-02-2023,12:45:00,Van,FTG-325-VBN-768,B-102,Regular,Medium,140,100,"13.059816123454882, 77.77068662374292",73,KA,56KL2145,Fraud,40
01-03-2023,16:30:00,Sedan,FTG-346-POI-439,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",68,KA,59MN6989,Not Fraud,0
01-04-2023,22:10:00,SUV,FTG-332-IXC-629,B-102,Regular,Large,180,100,"13.059816123454882, 77.77068662374292",91,KA,62OP0923,Fraud,80
01-05-2023,05:40:00,Bus ,FTG-339-UTY-537,C-103,Express,Large,350,120,"13.059816123454882, 77.77068662374292",52,KA,65QR4561,Fraud,230
01-06-2023,11:20:00,Car,FTG-374-VFR-084,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,KA,02CD5671,Not Fraud,0
01-08-2023,18:25:00,Truck,FTG-360-QAZ-293,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",84,KA,08GH3456,Not Fraud,0
01-09-2023,02:05:00,Van,FTG-330-ABC-675,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",69,KA,11IJ6789,Not Fraud,0
01-10-2023,06:35:00,Sedan,FTG-367-MKF-903,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",94,KA,14KL0123,Not Fraud,0
01-11-2023,10:00:00,SUV,FTG-480-DEF-230,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",49,KA,17MN4567,Not Fraud,0
01-12-2023,15:40:00,Bus ,FTG-386-PLM-933,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,KA,20OP8901,Not Fraud,0
1/13/2023,20:15:00,Car,FTG-670-MNO-560,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",63,KA,23QR1345,Not Fraud,0
